Date,Temp_Mean,Temp_Max,Temp_Min,Rainfall_Sum
2018-03-10,16.7,23.2,9.2,0.1
2018-03-11,18.4,24.8,12.2,0.0
2018-03-12,18.7,25.5,12.1,0.0
2018-03-13,19.7,27.4,12.8,0.0
2018-03-14,21.1,27.8,14.5,0.0
2018-03-15,21.0,29.4,15.6,25.8
2018-03-16,22.6,28.5,18.2,0.3
2018-03-17,20.9,27.5,15.0,0.1
2018-03-18,21.8,28.0,17.0,0.0
2018-03-19,23.4,29.5,17.9,2.7
2018-03-20,22.1,27.9,17.7,6.5
2018-03-21,18.3,23.0,13.6,0.0
2018-03-22,17.5,24.5,10.8,0.0
2018-03-23,18.6,26.8,11.0,0.0
2018-03-24,19.5,26.0,12.6,0.0
2018-03-25,20.5,26.5,14.7,0.0
2018-03-26,21.3,27.2,16.0,0.0
2018-03-27,21.7,27.9,15.8,0.4
2018-03-28,22.5,28.9,16.3,0.2
2018-03-29,22.8,28.4,18.0,0.1
2018-03-30,23.6,29.2,18.2,0.0
2018-03-31,23.7,27.1,20.9,0.9
2018-04-01,23.7,28.0,20.4,1.0
2018-04-02,24.0,28.1,20.6,0.5
2018-04-03,24.1,28.3,20.0,0.8
2018-04-04,24.9,30.6,20.1,0.0
2018-04-05,25.4,30.9,20.4,0.0
2018-04-06,23.8,28.6,17.4,1.7
2018-04-07,18.9,24.4,16.1,0.0
2018-04-08,20.2,26.2,15.2,0.0
2018-04-09,20.9,27.8,14.3,0.0
2018-04-10,23.5,31.3,15.4,0.2
2018-04-11,27.0,33.2,21.8,0.4
2018-04-12,26.5,32.2,22.0,8.6
2018-04-13,27.3,32.0,22.9,3.6
2018-04-14,27.6,33.0,23.1,1.9
2018-04-15,24.8,30.8,18.5,12.3
2018-04-16,22.9,29.0,17.1,3.8
2018-04-17,22.4,27.9,17.9,4.2
2018-04-18,22.7,29.2,17.4,0.0
2018-04-19,24.5,29.7,19.8,0.0
2018-04-20,25.0,29.6,20.2,0.0
2018-04-21,25.6,31.6,21.7,0.4
2018-04-22,26.7,32.7,21.4,0.0
2018-04-23,28.0,33.2,22.4,0.5
2018-04-24,27.3,31.0,24.5,1.2
2018-04-25,25.7,29.6,22.9,5.9
2018-04-26,25.8,30.9,21.5,1.0
2018-04-27,26.2,31.1,21.6,0.6
2018-04-28,26.6,30.5,22.8,1.0
2018-04-29,26.9,31.5,23.1,0.0
2018-04-30,27.4,32.8,22.5,0.3
2018-05-01,27.8,32.2,23.8,2.4
2018-05-02,27.9,32.7,23.4,0.1
2018-05-03,28.5,34.0,24.0,0.6
2018-05-04,27.7,32.2,24.4,0.5
2018-05-05,27.7,34.2,23.0,0.0
2018-05-06,28.8,34.3,23.5,1.2
2018-05-07,29.1,33.6,25.4,0.4
2018-05-08,26.0,28.9,24.1,44.2
2018-05-09,24.4,26.7,23.0,26.0
2018-05-10,25.0,29.1,21.8,1.6
2018-05-11,26.0,29.4,23.0,1.0
2018-05-12,25.8,29.0,22.4,1.2
2018-05-13,26.8,30.5,23.6,0.0
2018-05-14,27.1,31.6,22.4,0.1
2018-05-15,28.1,32.8,23.9,0.0
2018-05-16,28.6,33.1,24.1,4.0
2018-05-17,28.7,32.0,26.0,0.9
2018-05-18,28.0,32.0,24.8,0.0
2018-05-19,27.9,32.3,23.5,0.0
2018-05-20,28.3,31.9,25.1,1.5
2018-05-21,28.0,31.3,25.4,2.0
2018-05-22,28.6,33.2,24.5,1.4
2018-05-23,28.6,33.3,24.5,0.3
2018-05-24,29.2,33.1,25.0,0.5
2018-05-25,29.0,33.3,25.1,0.2
2018-05-26,29.2,33.6,25.9,0.6
2018-05-27,29.6,34.0,25.6,0.0
2018-05-28,29.8,33.7,26.1,1.9
2018-05-29,29.3,33.2,25.5,9.1
2018-05-30,29.5,33.3,26.5,2.0
2018-05-31,29.7,34.2,25.5,0.1
2018-06-01,29.9,35.2,26.5,1.2
2018-06-02,29.1,34.2,24.5,0.7
2018-06-03,30.1,34.0,25.4,2.3
2018-06-04,28.8,34.2,25.6,5.5
2018-06-05,29.5,34.3,25.4,1.8
2018-06-06,29.2,35.0,25.1,6.4
2018-06-07,29.4,34.7,25.8,1.1
2018-06-08,29.4,33.9,25.8,0.3
2018-06-09,29.8,34.5,26.0,0.6
2018-06-10,28.4,32.2,25.8,12.6
2018-06-11,27.1,30.5,25.5,37.7
2018-06-12,27.9,31.3,24.8,3.1
2018-06-13,28.3,32.8,24.7,0.2
2018-06-14,27.0,29.8,25.1,27.7
2018-06-15,26.5,28.6,25.2,174.0
2018-06-16,25.9,30.0,22.2,28.1
2018-06-17,26.3,30.0,24.5,57.8
2018-06-18,26.0,28.2,24.9,47.0
2018-06-19,25.6,26.7,24.1,69.7
2018-06-20,24.6,25.5,23.5,59.6
2018-06-21,26.4,29.5,24.2,27.3
2018-06-22,26.9,30.0,25.0,20.1
2018-06-23,27.8,30.4,25.5,1.6
2018-06-24,28.0,30.8,25.9,1.5
2018-06-25,28.0,30.9,25.4,1.0
2018-06-26,28.2,31.5,25.1,1.3
2018-06-27,27.6,31.1,24.9,4.0
2018-06-28,27.3,30.3,24.6,9.3
2018-06-29,27.4,30.0,25.2,3.7
2018-06-30,27.3,30.5,24.2,11.2
2018-07-01,27.0,30.5,24.8,13.9
2018-07-02,25.4,27.2,23.9,27.8
2018-07-03,25.9,28.5,23.8,21.2
2018-07-04,25.9,28.4,23.5,15.3
2018-07-05,26.7,28.9,24.1,11.8
2018-07-06,26.3,28.5,24.0,17.6
2018-07-07,26.6,30.3,25.0,14.1
2018-07-08,27.7,32.3,24.1,1.6
2018-07-09,28.0,31.9,24.4,2.4
2018-07-10,27.9,30.7,25.8,2.5
2018-07-11,27.8,30.3,25.5,3.8
2018-07-12,27.1,31.0,24.6,12.8
2018-07-13,27.3,31.1,24.9,4.2
2018-07-14,27.8,30.5,24.7,0.8
2018-07-15,27.8,30.5,25.0,0.3
2018-07-16,28.4,31.5,25.9,0.2
2018-07-17,29.3,33.0,26.0,0.6
2018-07-18,29.1,32.2,26.5,5.0
2018-07-19,27.4,30.4,24.9,10.9
2018-07-20,27.2,30.7,23.8,2.9
2018-07-21,27.5,31.0,24.8,4.2
2018-07-22,27.3,30.5,24.5,9.7
2018-07-23,28.1,31.5,24.8,6.4
2018-07-24,27.7,31.2,25.5,9.5
2018-07-25,27.5,31.2,25.5,4.9
2018-07-26,27.4,30.5,24.8,4.6
2018-07-27,27.2,31.2,24.8,3.4
2018-07-28,27.4,31.2,24.4,7.3
2018-07-29,27.7,31.4,23.9,2.5
2018-07-30,28.2,31.3,25.1,0.2
2018-07-31,28.7,31.7,26.0,1.1
2018-08-01,28.9,32.1,25.5,2.0
2018-08-02,27.9,30.8,25.3,14.2
2018-08-03,27.6,30.5,25.1,11.4
2018-08-04,28.1,31.4,25.5,2.5
2018-08-05,27.6,31.7,24.9,5.2
2018-08-06,27.1,31.4,23.6,17.6
2018-08-07,27.2,30.4,24.1,8.8
2018-08-08,27.6,30.9,24.2,3.1
2018-08-09,27.7,31.6,25.2,9.2
2018-08-10,27.4,31.3,24.8,8.2
2018-08-11,27.2,31.1,24.2,10.0
2018-08-12,28.2,32.2,24.4,1.1
2018-08-13,26.4,28.8,25.2,22.0
2018-08-14,26.4,29.6,24.7,33.3
2018-08-15,26.2,29.1,24.6,29.8
2018-08-16,26.7,29.8,25.0,19.4
2018-08-17,27.1,30.4,24.3,19.9
2018-08-18,26.4,29.0,24.8,27.5
2018-08-19,26.1,29.0,25.0,24.8
2018-08-20,26.8,30.0,24.6,6.6
2018-08-21,26.9,30.0,24.6,9.0
2018-08-22,27.0,30.8,25.4,11.9
2018-08-23,26.1,27.9,24.0,124.9
2018-08-24,26.2,27.5,24.6,133.3
2018-08-25,25.6,28.6,24.0,35.1
2018-08-26,25.7,27.7,24.8,20.8
2018-08-27,25.0,25.6,24.2,83.3
2018-08-28,24.7,25.4,24.1,132.0
2018-08-29,24.8,25.2,24.4,107.9
2018-08-30,25.3,26.9,23.7,35.7
2018-08-31,26.1,30.0,22.8,1.7
2018-09-01,27.1,30.9,24.1,1.7
2018-09-02,26.6,30.3,23.6,2.0
2018-09-03,26.9,30.5,23.1,0.7
2018-09-04,27.2,30.4,24.4,3.5
2018-09-05,27.5,31.0,24.9,1.2
2018-09-06,26.8,30.7,24.7,12.1
2018-09-07,26.8,30.5,24.1,6.0
2018-09-08,26.9,30.7,24.8,2.6
2018-09-09,26.5,30.6,23.9,4.1
2018-09-10,26.1,29.5,23.6,17.0
2018-09-11,26.2,29.0,24.1,13.1
2018-09-12,27.0,30.9,23.9,2.6
2018-09-13,27.7,31.0,24.9,0.0
2018-09-14,28.1,31.8,25.5,0.0
2018-09-15,27.0,29.4,24.9,2.0
2018-09-16,28.1,32.7,24.5,5.3
2018-09-17,27.2,31.2,25.0,6.2
2018-09-18,26.9,31.0,23.9,2.9
2018-09-19,27.2,29.9,25.0,0.2
2018-09-20,27.4,30.8,24.1,0.0
2018-09-21,27.4,30.8,24.5,0.2
2018-09-22,27.4,31.4,24.3,1.5
2018-09-23,27.4,31.2,23.9,1.3
2018-09-24,26.9,30.6,24.0,1.9
2018-09-25,26.8,30.5,24.1,2.2
2018-09-26,26.1,30.2,23.3,1.2
2018-09-27,25.9,30.8,22.2,0.0
2018-09-28,26.3,31.1,22.5,0.0
2018-09-29,25.8,28.9,23.2,0.0
2018-09-30,25.6,29.9,22.5,0.0
2018-10-01,25.9,29.1,23.5,0.0
2018-10-02,24.8,28.8,20.9,1.6
2018-10-03,23.7,28.9,18.8,0.2
2018-10-04,23.6,28.4,20.0,0.0
2018-10-05,24.4,28.6,22.2,0.0
2018-10-06,24.9,29.2,20.1,0.3
2018-10-07,25.4,29.7,21.8,1.1
2018-10-08,25.3,29.5,21.2,0.8
2018-10-09,25.6,29.4,22.9,1.1
2018-10-10,25.3,29.2,22.1,2.9
2018-10-11,24.2,29.1,20.9,0.4
2018-10-12,22.5,26.4,19.0,12.3
2018-10-13,23.9,28.8,19.4,0.0
2018-10-14,25.1,29.3,20.9,0.5
2018-10-15,25.4,30.9,22.0,0.4
2018-10-16,25.2,30.1,21.7,1.2
2018-10-17,23.9,29.5,20.9,0.1
2018-10-18,24.2,28.6,20.2,0.2
2018-10-19,24.5,29.1,21.9,3.3
2018-10-20,24.1,28.6,20.0,0.4
2018-10-21,24.1,28.8,20.3,0.0
2018-10-22,24.4,28.8,20.3,1.7
2018-10-23,24.8,30.0,21.1,0.7
2018-10-24,24.5,29.8,19.6,0.6
2018-10-25,24.8,29.8,20.5,0.4
2018-10-26,24.7,30.4,20.6,0.0
2018-10-27,23.7,30.0,19.0,0.0
2018-10-28,21.2,27.4,15.6,0.0
2018-10-29,21.2,28.0,15.1,0.0
2018-10-30,22.8,29.5,15.8,0.0
2018-10-31,22.3,27.6,18.8,1.7
2018-11-01,21.6,27.8,17.5,0.0
2018-11-02,21.6,25.9,18.4,3.5
2018-11-03,23.9,30.3,18.8,0.0
2018-11-04,24.9,30.1,21.9,0.2
2018-11-05,24.5,29.8,20.7,0.0
2018-11-06,24.7,29.6,21.1,0.0
2018-11-07,24.9,29.6,21.3,0.0
2018-11-08,24.7,29.9,20.8,0.0
2018-11-09,24.7,29.8,20.6,0.0
2018-11-10,24.0,27.9,20.3,0.0
2018-11-11,24.3,29.1,21.1,0.0
2018-11-12,23.8,29.6,20.1,0.0
2018-11-13,23.7,29.9,19.5,0.0
2018-11-14,23.3,29.2,17.3,0.0
2018-11-15,23.4,29.4,17.5,0.0
2018-11-16,24.6,30.2,19.5,0.0
2018-11-17,24.8,29.3,21.2,0.3
2018-11-18,24.6,30.0,19.8,0.8
2018-11-19,24.4,30.4,20.3,0.1
2018-11-20,22.6,27.8,17.8,0.9
2018-11-21,24.2,30.4,19.4,0.0
2018-11-22,22.7,27.8,18.8,0.0
2018-11-23,21.2,27.2,16.5,0.0
2018-11-24,21.4,28.0,15.2,0.0
2018-11-25,22.4,27.9,17.8,2.0
2018-11-26,20.9,24.2,18.5,4.1
2018-11-27,22.1,26.8,18.0,0.0
2018-11-28,21.3,24.6,18.9,0.9
2018-11-29,21.6,27.2,18.4,0.1
2018-11-30,21.9,26.5,17.7,1.2
2018-12-01,21.9,27.6,17.2,0.0
2018-12-02,21.6,27.5,16.5,0.0
2018-12-03,22.6,29.8,17.8,0.0
2018-12-04,24.2,31.2,17.8,0.0
2018-12-05,24.9,31.0,20.5,0.0
2018-12-06,24.7,31.0,20.3,0.1
2018-12-07,22.8,29.0,18.8,0.0
2018-12-08,21.1,27.5,17.0,0.0
2018-12-09,21.0,26.5,17.0,0.2
2018-12-10,21.6,27.8,17.4,0.2
2018-12-11,22.1,27.4,18.0,0.0
2018-12-12,18.9,25.6,15.6,0.0
2018-12-13,19.0,25.0,14.0,0.4
2018-12-14,20.0,26.5,14.2,0.0
2018-12-15,20.4,26.2,15.1,0.0
2018-12-16,21.8,28.5,17.8,0.0
2018-12-17,19.2,24.9,14.9,0.0
2018-12-18,18.2,25.0,12.0,0.0
2018-12-19,19.3,24.8,14.4,0.0
2018-12-20,20.2,27.6,13.6,0.0
2018-12-21,20.9,28.4,15.9,0.0
2018-12-22,22.7,29.5,18.4,0.0
2018-12-23,22.4,27.0,19.0,1.4
2018-12-24,20.7,26.2,17.3,0.7
2018-12-25,22.0,28.8,17.9,1.4
2018-12-26,22.9,28.7,19.8,0.0
2018-12-27,20.6,26.7,16.5,0.9
2018-12-28,18.3,24.1,14.7,0.0
2018-12-29,16.8,23.0,12.6,0.0
2018-12-30,17.2,23.0,10.6,0.0
2018-12-31,18.5,24.3,14.9,0.0
2019-01-01,18.2,22.9,14.4,0.0
2019-01-02,17.2,18.5,16.0,7.3
2019-01-03,19.0,24.1,15.9,2.2
2019-01-04,20.2,26.4,15.5,0.0
2019-01-05,22.0,29.0,17.4,0.1
2019-01-06,20.2,25.2,17.5,1.6
2019-01-07,20.7,27.2,15.7,0.0
2019-01-08,21.3,27.8,17.9,0.0
2019-01-09,20.5,26.6,16.4,0.0
2019-01-10,21.5,28.5,16.8,0.1
2019-01-11,22.0,28.4,18.0,0.0
2019-01-12,21.8,28.5,17.6,0.2
2019-01-13,20.1,26.8,16.4,1.4
2019-01-14,20.2,26.7,15.4,0.0
2019-01-15,20.7,27.5,16.6,0.9
2019-01-16,18.1,21.0,15.9,5.3
2019-01-17,17.1,21.3,13.5,0.5
2019-01-18,16.9,23.0,10.7,0.0
2019-01-19,19.0,22.4,16.8,1.5
2019-01-20,19.3,23.9,15.9,1.9
2019-01-21,15.4,17.7,13.8,5.7
2019-01-22,15.9,22.0,12.1,0.0
2019-01-23,16.0,22.9,10.1,0.0
2019-01-24,16.8,24.2,10.6,0.0
2019-01-25,17.5,25.0,12.6,0.0
2019-01-26,16.2,22.5,11.9,0.0
2019-01-27,16.5,23.5,12.4,0.0
2019-01-28,16.8,24.6,10.4,0.0
2019-01-29,17.4,25.7,11.4,0.0
2019-01-30,18.4,26.9,11.8,0.0
2019-01-31,20.2,27.1,12.5,0.0
2019-02-01,17.9,24.0,12.8,0.0
2019-02-02,18.9,26.6,12.5,0.0
2019-02-03,21.7,29.0,14.6,0.7
2019-02-04,22.2,26.5,17.8,1.7
2019-02-05,20.8,28.0,16.4,3.0
2019-02-06,20.7,27.0,14.9,0.0
2019-02-07,22.5,30.8,16.1,0.0
2019-02-08,21.1,28.4,15.6,0.0
2019-02-09,20.2,28.4,14.6,0.0
2019-02-10,19.6,26.6,13.5,0.0
2019-02-11,20.1,26.8,15.6,0.0
2019-02-12,20.6,28.4,14.7,0.0
2019-02-13,21.9,29.6,16.4,0.1
2019-02-14,22.0,29.2,17.5,0.0
2019-02-15,22.2,29.1,16.4,0.3
2019-02-16,22.7,28.5,18.6,0.7
2019-02-17,20.7,27.0,16.0,0.0
2019-02-18,22.3,27.6,16.2,3.7
2019-02-19,24.9,30.8,21.7,0.3
2019-02-20,23.8,29.5,18.7,1.9
2019-02-21,23.6,27.7,20.2,0.9
2019-02-22,22.2,29.4,18.1,0.6
2019-02-23,19.8,26.2,14.7,0.0
2019-02-24,18.7,23.4,16.1,14.4
2019-02-25,20.1,27.0,15.3,5.7
2019-02-26,20.7,27.9,14.1,0.0
2019-02-27,21.5,28.4,15.7,0.0
2019-02-28,22.9,29.4,18.9,0.1
2019-03-01,21.8,28.8,16.8,0.0
2019-03-02,22.1,28.4,16.6,0.0
2019-03-03,22.4,27.5,20.1,4.1
2019-03-04,21.1,27.8,15.6,0.0
2019-03-05,22.6,31.5,15.9,1.2
2019-03-06,22.1,29.8,16.2,7.3
2019-03-07,16.1,18.5,13.4,20.7
2019-03-08,16.6,21.7,12.6,7.7
2019-03-09,20.5,23.9,16.4,33.0
2019-03-10,21.1,25.9,17.4,13.8
2019-03-11,18.5,22.8,15.9,4.2
2019-03-12,19.5,25.4,13.9,0.0
2019-03-13,20.7,24.7,16.5,1.1
2019-03-14,21.5,26.4,18.0,0.1
2019-03-15,19.0,23.9,16.4,0.1
2019-03-16,21.2,25.9,15.4,0.0
2019-03-17,22.2,27.4,17.4,0.3
2019-03-18,21.8,27.8,17.1,0.1
2019-03-19,22.9,29.9,17.5,0.0
2019-03-20,23.9,29.2,18.0,0.0
2019-03-21,24.7,29.9,20.2,0.0
2019-03-22,23.7,30.1,19.1,0.2
2019-03-23,19.0,23.0,15.9,17.5
2019-03-24,19.1,23.6,14.2,1.4
2019-03-25,21.5,26.9,17.1,0.3
2019-03-26,21.8,28.2,16.6,0.0
2019-03-27,22.8,29.1,17.1,0.0
2019-03-28,24.5,30.5,19.9,0.2
2019-03-29,24.5,29.0,21.3,0.4
2019-03-30,23.7,28.7,19.8,4.0
2019-03-31,23.4,28.1,19.9,1.5
2019-04-01,21.0,25.5,17.0,3.1
2019-04-02,22.1,28.0,17.1,1.7
2019-04-03,23.1,29.6,18.9,0.3
2019-04-04,23.3,29.8,17.9,3.3
2019-04-05,23.6,29.3,19.3,0.1
2019-04-06,23.7,29.6,18.5,0.0
2019-04-07,24.4,30.0,19.0,0.0
2019-04-08,25.4,31.1,20.1,0.0
2019-04-09,26.8,32.7,20.7,0.0
2019-04-10,26.5,32.5,21.9,0.0
2019-04-11,25.7,31.2,20.7,0.2
2019-04-12,24.1,30.5,19.3,0.0
2019-04-13,24.6,30.3,20.4,0.2
2019-04-14,25.5,31.3,21.1,0.3
2019-04-15,24.1,29.4,20.5,16.0
2019-04-16,23.1,27.8,20.8,28.6
2019-04-17,23.9,29.1,19.5,0.8
2019-04-18,25.2,31.0,20.4,0.0
2019-04-19,25.8,31.2,22.6,10.7
2019-04-20,26.3,31.8,22.1,8.1
2019-04-21,26.4,30.1,23.5,6.6
2019-04-22,26.7,30.9,22.9,1.1
2019-04-23,26.7,31.5,22.8,0.0
2019-04-24,26.5,30.8,22.8,0.0
2019-04-25,26.1,31.0,21.5,0.0
2019-04-26,25.8,30.3,22.6,5.5
2019-04-27,26.0,30.5,22.3,2.9
2019-04-28,26.0,29.8,22.5,0.8
2019-04-29,26.8,31.5,22.1,1.6
2019-04-30,26.9,30.0,24.8,4.2
2019-05-01,24.6,28.1,21.2,27.3
2019-05-02,23.2,27.1,19.6,11.2
2019-05-03,23.8,28.0,20.6,5.1
2019-05-04,24.7,27.4,22.1,0.5
2019-05-05,23.5,26.7,21.1,7.7
2019-05-06,22.2,24.5,20.9,52.4
2019-05-07,21.8,25.3,19.7,6.5
2019-05-08,22.9,26.8,19.1,0.9
2019-05-09,23.9,26.5,20.7,8.5
2019-05-10,23.9,27.0,21.2,10.4
2019-05-11,25.9,30.6,22.0,0.8
2019-05-12,26.4,31.2,22.0,0.7
2019-05-13,26.8,30.6,22.6,2.8
2019-05-14,27.2,31.4,23.0,0.6
2019-05-15,26.7,29.4,24.1,23.7
2019-05-16,27.5,31.2,24.1,10.2
2019-05-17,27.5,30.5,24.9,14.1
2019-05-18,26.8,30.0,24.8,22.5
2019-05-19,27.9,31.4,25.0,5.8
2019-05-20,26.4,29.4,24.5,33.4
2019-05-21,25.9,28.5,23.8,19.2
2019-05-22,26.3,29.5,23.5,0.0
2019-05-23,24.9,28.3,21.9,21.4
2019-05-24,25.5,29.5,22.5,2.3
2019-05-25,26.2,29.6,22.9,0.5
2019-05-26,26.9,31.2,23.2,0.3
2019-05-27,26.5,28.6,24.5,18.7
2019-05-28,26.1,29.8,23.8,14.4
2019-05-29,25.9,29.1,23.5,8.3
2019-05-30,26.0,29.8,22.6,14.3
2019-05-31,26.3,30.0,23.2,18.5
2019-06-01,27.2,31.0,24.1,14.5
2019-06-02,27.6,30.9,24.8,18.3
2019-06-03,27.9,30.8,25.5,0.9
2019-06-04,27.2,29.9,24.9,17.7
2019-06-05,27.9,31.9,24.0,1.8
2019-06-06,28.8,32.7,25.0,0.8
2019-06-07,28.6,31.4,26.1,3.4
2019-06-08,28.6,32.0,25.8,0.6
2019-06-09,27.8,30.8,24.9,3.2
2019-06-10,27.2,31.1,25.3,17.0
2019-06-11,25.8,27.8,23.8,26.9
2019-06-12,27.0,30.9,25.0,27.2
2019-06-13,27.1,30.6,24.8,19.4
2019-06-14,26.1,29.9,24.2,39.0
2019-06-15,26.9,31.6,22.9,3.3
2019-06-16,26.2,30.2,23.9,52.0
2019-06-17,27.8,32.0,24.0,8.4
2019-06-18,28.8,33.2,24.6,0.4
2019-06-19,28.9,32.0,26.2,0.9
2019-06-20,28.4,31.6,25.0,1.7
2019-06-21,28.6,31.5,25.6,1.7
2019-06-22,29.0,32.3,26.4,3.0
2019-06-23,28.3,31.4,25.9,5.1
2019-06-24,27.6,30.8,26.1,10.2
2019-06-25,27.0,29.5,25.0,4.6
2019-06-26,26.5,30.1,24.8,12.4
2019-06-27,27.3,30.8,24.1,25.0
2019-06-28,28.2,31.2,25.5,3.6
2019-06-29,28.3,31.5,26.0,5.2
2019-06-30,28.7,31.6,26.6,4.9
2019-07-01,28.8,31.9,25.6,4.0
2019-07-02,26.5,28.1,25.8,33.6
2019-07-03,26.6,29.1,25.2,24.4
2019-07-04,27.8,30.7,25.9,10.1
2019-07-05,27.4,29.5,25.0,12.5
2019-07-06,27.1,29.1,25.5,14.5
2019-07-07,27.5,30.8,25.4,11.6
2019-07-08,27.3,30.2,25.7,16.6
2019-07-09,26.9,30.0,25.1,10.6
2019-07-10,26.7,29.5,24.9,25.1
2019-07-11,27.2,30.4,25.0,13.4
2019-07-12,28.1,31.7,25.1,7.8
2019-07-13,27.8,30.8,25.1,5.0
2019-07-14,28.2,31.1,25.5,2.8
2019-07-15,28.5,31.8,25.4,2.4
2019-07-16,28.8,32.3,25.9,0.3
2019-07-17,29.0,33.1,25.9,0.0
2019-07-18,27.8,29.9,26.2,13.1
2019-07-19,27.2,31.0,25.0,22.2
2019-07-20,26.3,28.9,24.1,39.0
2019-07-21,27.4,29.9,25.5,10.9
2019-07-22,27.5,30.5,25.5,0.5
2019-07-23,27.4,30.6,25.0,2.9
2019-07-24,27.8,30.8,25.1,3.2
2019-07-25,28.1,31.2,25.0,3.1
2019-07-26,28.3,31.4,25.8,7.6
2019-07-27,27.2,29.7,25.4,15.2
2019-07-28,27.1,31.1,25.0,8.4
2019-07-29,28.2,32.8,25.0,0.9
2019-07-30,28.6,32.0,25.2,2.9
2019-07-31,28.5,31.8,26.4,2.4
2019-08-01,27.7,31.1,25.6,0.4
2019-08-02,27.0,31.0,25.0,10.0
2019-08-03,27.2,30.9,24.5,2.7
2019-08-04,28.0,31.5,24.9,3.0
2019-08-05,28.0,31.5,26.0,2.1
2019-08-06,28.0,32.2,25.4,4.7
2019-08-07,28.2,31.6,25.9,5.0
2019-08-08,28.6,32.7,25.5,7.2
2019-08-09,28.7,31.5,26.9,6.4
2019-08-10,29.1,30.7,26.8,15.9
2019-08-11,27.5,29.9,25.3,16.2
2019-08-12,27.9,30.9,25.2,26.9
2019-08-13,26.7,29.6,24.8,44.2
2019-08-14,27.3,31.0,25.0,27.3
2019-08-15,27.0,29.0,25.5,25.7
2019-08-16,26.3,28.6,24.6,39.0
2019-08-17,26.2,30.0,24.2,33.1
2019-08-18,25.9,29.1,24.5,51.6
2019-08-19,25.2,27.1,23.9,40.4
2019-08-20,25.7,27.8,24.6,68.5
2019-08-21,26.3,29.4,24.9,15.6
2019-08-22,27.5,31.1,24.8,5.4
2019-08-23,28.4,32.2,26.0,2.9
2019-08-24,26.7,28.4,25.2,65.9
2019-08-25,27.4,30.2,25.5,48.0
2019-08-26,28.7,30.9,26.3,0.2
2019-08-27,28.0,31.9,24.8,0.0
2019-08-28,28.2,31.9,25.1,0.0
2019-08-29,28.0,31.5,26.4,8.2
2019-08-30,26.9,30.2,25.1,16.0
2019-08-31,26.9,29.7,24.5,4.3
2019-09-01,28.3,31.4,25.9,2.7
2019-09-02,27.6,30.8,25.3,2.2
2019-09-03,27.4,31.3,25.0,1.5
2019-09-04,26.3,29.1,24.2,39.9
2019-09-05,26.5,29.6,24.6,26.3
2019-09-06,26.7,31.0,24.2,17.8
2019-09-07,27.0,30.2,24.5,10.7
2019-09-08,27.1,30.8,24.6,8.4
2019-09-09,27.3,30.4,24.5,1.2
2019-09-10,26.5,28.0,25.1,13.1
2019-09-11,27.7,31.1,24.6,0.0
2019-09-12,28.1,31.7,25.3,0.1
2019-09-13,28.0,31.5,25.1,0.7
2019-09-14,27.4,31.3,25.0,3.8
2019-09-15,27.2,30.0,25.4,6.0
2019-09-16,26.8,29.1,25.1,0.4
2019-09-17,27.0,29.8,24.5,1.2
2019-09-18,26.6,30.4,22.6,0.6
2019-09-19,25.7,29.2,23.5,5.7
2019-09-20,25.1,29.4,22.5,0.1
2019-09-21,25.6,28.4,23.2,0.0
2019-09-22,26.1,30.6,22.5,0.0
2019-09-23,24.9,30.1,20.3,0.4
2019-09-24,25.0,29.5,19.8,0.0
2019-09-25,25.8,29.0,23.0,2.0
2019-09-26,26.1,29.5,22.5,0.3
2019-09-27,26.4,30.9,22.5,0.0
2019-09-28,26.9,31.5,23.1,0.3
2019-09-29,27.6,32.0,24.0,0.0
2019-09-30,26.8,30.8,24.0,0.5
2019-10-01,27.2,30.6,24.6,1.5
2019-10-02,27.1,31.2,23.9,1.7
2019-10-03,27.4,32.0,24.2,0.6
2019-10-04,26.7,30.9,23.9,0.6
2019-10-05,26.9,30.9,23.5,0.2
2019-10-06,26.9,30.1,24.0,0.1
2019-10-07,27.5,31.9,24.8,0.0
2019-10-08,27.4,31.2,24.5,0.2
2019-10-09,26.4,30.5,23.8,2.2
2019-10-10,26.3,30.6,22.9,2.1
2019-10-11,26.4,31.5,22.5,0.6
2019-10-12,26.4,31.0,24.1,3.3
2019-10-13,26.1,29.5,23.7,10.0
2019-10-14,25.9,29.4,23.5,2.1
2019-10-15,25.3,29.9,22.5,1.4
2019-10-16,24.8,28.6,20.6,1.7
2019-10-17,25.4,30.9,21.3,0.0
2019-10-18,24.2,29.5,19.0,0.0
2019-10-19,24.5,30.3,19.7,0.0
2019-10-20,24.1,28.6,19.6,2.2
2019-10-21,23.9,28.9,18.9,0.1
2019-10-22,24.4,29.1,20.4,0.4
2019-10-23,25.4,31.0,21.4,0.0
2019-10-24,25.1,30.2,21.5,0.0
2019-10-25,25.2,30.0,20.5,0.1
2019-10-26,24.8,28.7,20.2,1.7
2019-10-27,25.1,30.3,20.8,0.9
2019-10-28,25.4,31.8,21.3,0.4
2019-10-29,24.5,31.0,20.4,1.2
2019-10-30,25.1,31.1,19.9,0.6
2019-10-31,26.3,31.5,22.4,8.5
2019-11-01,26.5,31.5,23.4,2.2
2019-11-02,26.3,31.5,22.3,0.0
2019-11-03,25.8,32.0,21.3,0.0
2019-11-04,24.3,29.6,20.9,0.0
2019-11-05,24.8,30.5,20.5,0.0
2019-11-06,24.5,29.9,20.5,1.3
